Particle#,Stick Time,Row,Column
829,0.4633510112762451,94,87
830,0.6301250457763672,100,80
831,0.2652101516723633,82,111
832,0.02508711814880371,101,76
833,0.5072739124298096,109,109
834,0.19017505645751953,108,108
835,0.04128003120422363,85,111
836,0.12563490867614746,104,85
837,0.0453801155090332,95,85
838,0.21375703811645508,91,93
839,0.031187057495117188,98,77
840,0.04928302764892578,96,78
841,0.07565808296203613,85,98
842,0.2220458984375,110,107
843,0.16759085655212402,95,78
844,0.07672810554504395,94,85
845,0.42738795280456543,107,85
846,0.1112830638885498,105,83
847,0.25787878036499023,95,78
848,0.32102084159851074,98,113
849,0.09745407104492188,101,77
850,0.0932929515838623,100,75
851,0.11402392387390137,102,77
852,0.10073995590209961,83,105
853,0.10533499717712402,110,107
854,0.010580062866210938,107,112
855,0.011323928833007812,92,107
856,0.011148929595947266,100,76
857,0.1550130844116211,86,111
858,0.1274259090423584,109,109
859,0.053082942962646484,90,109
860,0.12769007682800293,88,106
861,0.5166959762573242,106,100
862,0.10851287841796875,107,115
863,0.38465309143066406,111,111
864,0.14768195152282715,110,111
865,0.016994953155517578,108,85
866,0.11971688270568848,106,115
867,0.04821205139160156,110,111
868,0.17365002632141113,87,94
869,0.25000810623168945,82,111
870,0.2877061367034912,94,90
871,0.2562870979309082,106,112
872,0.20692181587219238,96,78
873,0.5293481349945068,102,79
874,0.8883788585662842,106,85
875,0.22003889083862305,100,74
876,0.09124207496643066,85,111
877,0.22347211837768555,94,84
878,0.3314948081970215,83,106
879,0.13837790489196777,85,100
880,0.5951499938964844,102,106
881,0.4632291793823242,85,94
882,0.31326985359191895,101,75
883,2.2543630599975586,82,110
884,1.0338551998138428,97,79
885,1.341904878616333,96,79
886,24.447768926620483,102,88
887,5.164623975753784,94,85
888,20.442749977111816,110,106
889,1.320091962814331,100,73
890,1.3701589107513428,97,106
891,5.533168077468872,108,86
892,0.9683959484100342,108,86
893,9.142172813415527,93,92
894,1.9101479053497314,82,107
895,0.9361591339111328,83,107
896,15.541136026382446,108,86
897,6.402590990066528,96,78
898,0.6086177825927734,106,84
899,1.4518239498138428,108,98
900,1.1379890441894531,91,109
901,0.5207250118255615,84,106
902,0.3833959102630615,85,97
903,0.13821101188659668,89,109
904,0.8282170295715332,86,94
905,0.9371950626373291,99,78
906,0.20977091789245605,107,85
907,0.08283281326293945,85,96
908,0.12825489044189453,95,86
909,0.2565438747406006,111,112
910,1.7534489631652832,86,109
911,0.7361581325531006,111,113
912,0.0700690746307373,86,95
913,0.1011350154876709,81,107
914,0.23656105995178223,104,83
915,0.12731289863586426,82,110
916,0.1332859992980957,86,93
917,0.28835177421569824,85,97
918,0.5259339809417725,108,85
919,0.7890958786010742,101,110
920,0.09910702705383301,88,105
921,0.12374496459960938,81,107
922,0.09023594856262207,85,111
923,0.025278091430664062,96,110
924,0.05934500694274902,86,94
925,0.04547905921936035,99,113
926,0.18897294998168945,86,92
927,0.492840051651001,84,94
928,0.288053035736084,91,104
929,0.7316818237304688,107,108
930,0.19247698783874512,111,111
931,0.09954500198364258,94,78
932,0.3989279270172119,110,110
